CO Remarks,Parent SKU (delete),Release Date (Delete),Release Time (Delete),Handle,Command,Title,Body HTML,Vendor,Type,Tags,Tags Command,Status,Published,Variant Command,Variant SKU,Variant Barcode,Variant Image,Variant Weight,Variant Weight Unit,Variant Price,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Image Src,Image Command,Image Position
,77243,,,"lego-speed-champions-77243-oracle-red-bull-racing-rb20-f1-race-car,-age-18+,-building-blocks,-2025-(251pcs)-77243",NEW,"LEGO Speed Champions 77243 Oracle Red Bull Racing RB20 F1 Race Car, Age 18+, Building Blocks, 2025 (251pcs)","Celebrate your love for Formula 1® racing with this brick-built LEGO® Speed Champions Oracle Red Bull Racing RB20 F1® Race Car. This vehicle for adults includes design details from the real-life version driven in the 2024 Formula 1 World Championship season.
Explore the F1 model car’s incredible features, including a cockpit that opens by lifting the halo bar, a rear wing, wishbone suspension, sponsor stickers and wider rear tires imprinted with “Pirelli.” The vehicle kit also comes with an F1 driver minifigure wearing a Red Bull outfit and a winged helmet to place inside the cockpit. Once completed, the F1 model car looks great on display.
LEGO Speed Champions sets let kids and racing fans build models of some of the world’s most iconic vehicles, including other Formula 1 cars (sold separately) from the 2024 championship season. Each vehicle set can be created using printed building instructions or the LEGO Builder app to guide you and your family through a fun building adventure.

F1® Red Bull vehicle for adults – LEGO® Speed Champions Oracle Red Bull Racing RB20 F1 Race Car buildable model for Red Bull and Formula 1® fans Explore authentic F1® Red Bull details – This F1 race car features design details from the real-life 2024 version, including a rear wing, halo bar and wider rear tires imprinted with “Pirelli” F1® minifigure – The vehicle kit includes an F1 driver minifigure wearing a Red Bull outfit and a winged helmet to place inside the F1 race car’s cockpit F1® fun for all the family – Race for the checkered flag alongside the whole family with other building sets (sold separately) in the LEGO® F1 range F1® race car display model – After you’ve enjoyed a rewarding building experience, this Red Bull F1 car can be proudly displayed at home or in the office Formula 1® gift – This premium F1® merchandise is a great LEGO® gift idea for adult builders and fans of the Red Bull F1 racing team who want to enjoy an immersive and rewarding project F1® race car display model – After you’ve enjoyed a rewarding building experience, this Red Bull F1 car can be proudly displayed at home or in the office Formula 1® gift – This premium F1® merchandise is a great LEGO® gift idea for adult builders and fans of the Red Bull F1 racing team who want to enjoy an immersive and rewarding project Build and display iconic vehicles – LEGO® Speed Champions sets let car lovers create brick-built versions of some of the world’s most famous vehicles Measurements – A 251-piece car playset featuring a Red Bull Formula 1® car model that measures over 1.5 in. (4 cm) high, 8 in. (20 cm) long and 3 in. (7 cm) wide",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 18+, Speed Champions, Outgoing",REPLACE,DRAFT,FALSE,MERGE,5702017816104,77243,,0.274,kg,1999.00,shopify,deny,manual,TRUE,FALSE,https://sg-test-11.slatic.net/p/c9f5fcac0dcaeff4d0e11883dc98e460.jpg;https://sg-test-11.slatic.net/p/3ca17b35a1b4de0ba885ecf466caa225.jpg;https://sg-test-11.slatic.net/p/30477208bc0093861f2269dc5665c473.jpg;https://sg-test-11.slatic.net/p/0a7302a8307789354adc921adc480da0.jpg;https://sg-test-11.slatic.net/p/605894ad3484cb165561293817a5e139.jpg;https://sg-test-11.slatic.net/p/8246ceaa82c09b2b2f7fff9e81045fe8.jpg;https://sg-test-11.slatic.net/p/8f190d1fcb61fcfd96d641c1759e5816.jpg;https://sg-test-11.slatic.net/p/2dfedced92085b456ef167ca6bb8803c.jpg;https://etaily-files.s3.amazonaws.com/Marketplace-Images/NBA/2026/march/77243/9.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/NBA/2026/march/77243/10.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/NBA/2026/march/77243/11.png,,
,10328,,,"lego-icons-10328-bouquet-of-roses,-age-18+,-building-blocks,-2023-(822pcs)-10328",NEW,"LEGO Icons 10328 Bouquet of Roses, Age 18+, Building Blocks, 2023 (822pcs)","Take time out with the LEGO® Icons Bouquet of Roses (10328) home decor building set for adults. Indulge in a mindful building project or treat a loved one to this timeless buildable bouquet – a perfect gift idea for Valentine’s Day or any other special occasion. A joy to build, this LEGO bouquet depicts a dozen red roses, including 4 in full bloom, 4 blooming and 4 in bud, with long green stems for vase display, plus 4 sprigs of baby’s breath with small white flowers. Easy to assemble, the bouquet makes an elegant display for any space and is combinable with other sets from the LEGO Botanical Collection. This set comes with 6 brick bags and separate instructions for the 3 flowering stages, making it perfect for solo or group construction. A digital version of the building instructions is available in the LEGO Builder app. Discover a space for relaxation with the inspiring range of LEGO creative building projects designed specifically for adults.

• Buildable home decor bouquet – Indulge yourself or join friends and family for a mindful project with the LEGO® Icons Bouquet of Roses building set for adults
• What’s in the box – This creative building set includes everything you need to craft a dozen red roses with long green stems, plus 4 sprigs of baby’s breath with small white flowers
• Blooming buds – The LEGO® Icons Bouquet of Roses building kit depicts roses captured at various stages of flowering, including 4 roses in full bloom, 4 blossoming and 4 in bud
• A faux flower display – Add a splash of color to your home or office with this zero-maintenance bouquet of roses
• Valentine’s Day gift idea – Celebrate a birthday or any special occasion, or surprise a loved one with a gift designed for adult fans of LEGO® building sets, home decor and flowers
• Build solo or with friends and family – This LEGO® Icons set comes with 6 brick bags and separate instructions for the 3 stages of flowering so it can be built as a solo or group project
• Part of the LEGO® Botanical Collection – Discover a space for relaxation with the wide range of LEGO construction sets designed specifically for adults
• Dimensions – The tallest rose in this 822-piece building set measures over 12 in. (31 cm) long",LEGO,Icons,"New, Icons, Building Toys, Ages 18+, Icons, Carry Over",REPLACE,DRAFT,FALSE,MERGE,5702017583488,10328,,0.739,kg,4499.00,shopify,deny,manual,TRUE,FALSE,https://ph-live.slatic.net/p/e0ffe807957de9e81371713ec07bb877.jpg;https://sg-test-11.slatic.net/p/0fbdd209110a4e01194bb661841f01d0.jpg;https://sg-test-11.slatic.net/p/286cbd8f61840bbbfad25ca5cd5a21f8.jpg;https://sg-test-11.slatic.net/p/560140f32dd7212910f7254929ae90aa.jpg;https://sg-test-11.slatic.net/p/ed2b90e54578b8fa2c31d98b7f587a93.jpg;https://sg-test-11.slatic.net/p/6e57859e616126cc9cde10a22d1fc199.jpg;https://sg-test-11.slatic.net/p/ac96ff5e836e41ec1d1a8885eef4e879.jpg;https://sg-test-11.slatic.net/p/1f1c955d46da4ae9337166ce0d8d4dc8.jpg;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/10328/9.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/10328/10.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/10328/11.png,,
,77242,,,"lego-speed-champions-77242-ferrari-sf-24-f1-race-car,-age-10+,-building-blocks,-2025-(275pcs)-77242",NEW,"LEGO Speed Champions 77242 Ferrari SF-24 F1 Race Car, Age 10+, Building Blocks, 2025 (275pcs)","All the thrills of Formula 1® racing await boys and girls aged 10 plus in this incredible LEGO® Speed Champions Ferrari SF-24 F1® Race Car (77242) and driver set. The Ferrari toy vehicle features details from the real-life car that competed in the 2024 Formula 1 season, and kids and adult car collectors can build, display and race with it.
The F1 model car features a cockpit that opens by lifting the halo bar, a rear wing, wishbone suspension, sponsor stickers and wider rear tires imprinted with “Pirelli.” The F1 race car also comes with a driver minifigure wearing a Ferrari outfit and a winged helmet to place inside the cockpit and stage races.
LEGO Speed Champions sets let racing fans build models of some of the world’s most iconic vehicles, including other Formula 1 cars (sold separately) from the 2024 championship season. Each vehicle kit can be created using the printed building instructions or the LEGO Builder app to guide you and your kid on an enjoyable building adventure.

Ferrari F1® toy vehicle for kids – Boys and girls aged 10 and up and Ferrari fans can build, display and race the LEGO® Speed Champions Ferrari SF-24 F1 Race Car and driver set 1 minifigure – This vehicle set includes a driver minifigure wearing a special Ferrari outfit and a winged helmet for kids to place inside the cockpit and role-play thrilling race action Authentic Ferrari details – F1® race car with design details from the real-life 2024 version, including a rear wing, a halo bar, sponsor stickers and wider rear tires imprinted with “Pirelli” F1® fun for all the family – Race for the checkered flag alongside the whole family with other building sets (sold separately) in the LEGO® F1 range F1® race car toy display model – After kids have enjoyed playing out racing stories with the Ferrari F1 toy, they can display it on a shelf or bedside table F1® gift idea – This premium Ferrari F1 merchandise provides a fun build-and-play experience and is a great LEGO® gift idea for kids aged 10 and up and adult car-model collectors F1® race car toy display model – After kids have enjoyed playing out racing stories with the Ferrari F1 toy, they can display it on a shelf or bedside table F1® gift idea – This premium Ferrari F1 merchandise provides a fun build-and-play experience and is a great LEGO® gift idea for kids aged 10 and up and adult car-model collectors Build iconic car models – LEGO® Speed Champions sets let kids and car lovers create brick-built versions of some of the world’s most famous vehicles Measurements – A 275-piece vehicle kit featuring a Ferrari SF-24 F1® toy car that measures over 1.5 in. (4 cm) high, 8 in. (20 cm) long and 3 in. (7 cm) wide",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 10+, Speed Champions, Outgoing",REPLACE,DRAFT,FALSE,MERGE,5702017816098,77242,,0.279,kg,1999.00,shopify,deny,manual,TRUE,FALSE,https://ph-live.slatic.net/p/634597b171ab1fb6d3ff912a937fde1c.jpg;https://sg-test-11.slatic.net/p/a3918ef44b22cc1717e72c8e0c34d22f.jpg;https://sg-test-11.slatic.net/p/e5241c4e9db2a1df98b572f5cbdaab36.jpg;https://sg-test-11.slatic.net/p/f9752895198a28922c8af38c2a1c3e95.jpg;https://sg-test-11.slatic.net/p/23f8884cc2cbf6f3971f206a6f633e7e.jpg;https://sg-test-11.slatic.net/p/86c45f1688ea995bb63b822382e72e69.jpg;https://sg-test-11.slatic.net/p/4a8ec3fe032cf6d5eed55a29acb16d98.jpg;https://sg-test-11.slatic.net/p/641dd3deab5a7df5d48ee78d9703e3a5.jpg;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77242/9.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77242/10.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77242/11.png,,
,77255,,,"lego-speed-champions-77255-lightning-mcqueen-(270-pieces),-building-blocks-77255",NEW,"LEGO Speed Champions 77255 Lightning McQueen (270 pieces), Building Blocks","Celebrate the 20th anniversary of the beloved Disney Pixar movie Cars with this LEGO® Speed Champions | Lightning McQueen (77255) building toy. This construction set for boys and girls ages 9 and up includes many of the design details from the iconic movie character.
The Disney model features Lightning McQueen’s famous yellow and orange lightning bolt, number 95, Rust-Eze sponsor logo, tires imprinted with ‘Lightyear’ and his famous headlight stickers. The car toy is also the only Speed Champions model with a detailed undercarriage so kids can enjoy extra play value.
A great gift idea for kids and car fans, LEGO Speed Champions building sets let them build replicas of some of the world’s most iconic vehicles. They can create each playset with confidence using the LEGO Builder app, which lets them zoom, rotate in 3D and track progress with easy-to-follow digital instructions. Set contains 270 pieces.

LIGHTNING McQUEEN FROM DISNEY PIXAR CARS – Kids ages 9 and up can celebrate the 20th anniversary of the movie Cars with this LEGO® Speed Champions | Lightning McQueen (77255) car toy building set
AUTHENTIC DESIGN – Model includes details from the movie version, including the lightning bolt, his headlight stickers, number 95, Rust-Eze sponsor logo and Lightyear logo imprinted on the tires
DETAILED UNDERCARRIAGE – This Lightning McQueen model is the only LEGO® Speed Champions car with a detailed undercarriage for extra play value
DISNEY PIXAR CARS DISPLAY SET – After kids have enjoyed a rewarding build with this collectible Lightning McQueen toy building set, they can proudly display it on a shelf, desk or bedside table
CAR GIFT FOR KIDS – This Lightning McQueen model provides a fun build-and-play experience and is a great gift idea for kids, boys and girls ages 9 and up, nostalgic adults or movie fans
EXPAND THE RACING FUN – Discover more LEGO® Speed Champions car building sets (sold separately) packed with authentic details
ICONIC CARS FOR PLAY AND DISPLAY – LEGO® Speed Champions car building kits let kids and passionate car fans build replica versions of some of the world’s most famous vehicles
DIMENSIONS – A 270-piece LEGO® construction set featuring a Lightning McQueen toy building set measuring over 1.5 in. (4 cm) high, 5.5 in. (14 cm) long and 3 in. (7 cm) wide

",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 9+, Speed Champions, Novelty",REPLACE,DRAFT,FALSE,MERGE,5702018068212,77255,,0.354,kg,2099.00,shopify,deny,manual,TRUE,FALSE,https://sg-test-11.slatic.net/p/8d865a635536888a0c4e85907d52587a.jpg;https://sg-test-11.slatic.net/p/92c660ac0b389ae4fef74de9e4fa720a.jpg;https://sg-test-11.slatic.net/p/20e40c25bea3f83f429ab44e596943d3.jpg;https://sg-test-11.slatic.net/p/6ef360c67ffe69fb2a9802d3e4252ea0.jpg;https://sg-test-11.slatic.net/p/3dbbb22570b137cc517d7f5dbf95ad47.jpg;https://sg-test-11.slatic.net/p/9e98cf54784411768985ec228cfa1262.jpg;https://sg-test-11.slatic.net/p/c48d91896cde0fde312d1a75e49d3e48.jpg;https://sg-test-11.slatic.net/p/4f40e27bca50955e583876ccea604708.jpg;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77255/9.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77255/10.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77255/11.png,,
,77244,,,"lego-speed-champions-77244-mercedes-amg-f1-w15-race-car,-age-10+,-building-blocks,-2025-(267pcs)-77244",NEW,"LEGO Speed Champions 77244 Mercedes-AMG F1 W15 Race Car, Age 10+, Building Blocks, 2025 (267pcs)","Boys and girls aged 10 plus can collect, build, display and race this awesome LEGO® Speed Champions Mercedes-AMG PETRONAS F1® Team Race Car (77244) toy vehicle. The sleek Mercedes-AMG F1 race car for kids and Mercedes-AMG PETRONAS F1 Team fans includes design details from the car that competed in the 2024 Formula 1® World Championship.
The F1 model car features a cockpit that opens by lifting the halo bar, a rear wing, wishbone suspension, sponsor stickers and wider rear tires imprinted with “Pirelli.” The buildable model also comes with a driver minifigure in a Mercedes-AMG PETRONAS F1 Team outfit and a winged helmet to place inside the cockpit and stage races.
LEGO Speed Champions sets let kids and race fans build models of the world’s most iconic vehicles, including other F1 cars (sold separately) from the 2024 championship season. Each car playset can be created using printed building instructions or the LEGO Builder app to guide you and your kid on an enjoyable building adventure.

Mercedes-AMG PETRONAS F1® Team toy vehicle for kids – LEGO® Speed Champions Mercedes-AMG PETRONAS F1 Team Race Car vehicle set for boys and girls aged 10 and up to build, display and race 1 driver minifigure – This car playset includes a driver minifigure wearing a Mercedes-AMG PETRONAS F1® Team outfit and a winged helmet for kids to place inside the cockpit for role-play race action Authentic Mercedes-AMG PETRONAS F1® Team details – The F1 race car features design details from the real-life 2024 version, including sponsor stickers and wider rear tires imprinted with “Pirelli” F1® fun for all the family – Race for the checkered flag alongside the whole family using other building sets (sold separately) in the LEGO® F1 range F1® race car display model – After kids have enjoyed playing out racing stories with the Mercedes-AMG PETRONAS F1 Team toy, they can display it on a shelf or bedside table F1® gift idea – This premium F1 race car model provides a fun build-and-play experience and is a great LEGO® gift idea for kids aged 10 and up and adult car-model collectors F1® race car display model – After kids have enjoyed playing out racing stories with the Mercedes-AMG PETRONAS F1 Team toy, they can display it on a shelf or bedside table F1® gift idea – This premium F1 race car model provides a fun build-and-play experience and is a great LEGO® gift idea for kids aged 10 and up and adult car-model collectors Play with and display iconic buildable cars – LEGO® Speed Champions sets let kids and car lovers create brick-built versions of some of the world’s most famous vehicles Measurements – A 267-piece car playset featuring a Mercedes-AMG PETRONAS F1® Team race car that measures over 1.5 in. (4 cm) high, 8 in. (20 cm) long and 3 in. (8 cm) wide",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 10+, Speed Champions, Outgoing",REPLACE,DRAFT,FALSE,MERGE,5702017816111,77244,,0.284,kg,1999.00,shopify,deny,manual,TRUE,FALSE,https://sg-test-11.slatic.net/p/a7bf0ce488d7fb1804607cffe4fa3565.jpg;https://sg-test-11.slatic.net/p/a209d821ecff47e2ebbf1c07d4b75e5e.jpg;https://sg-test-11.slatic.net/p/9ccaaca72d64c8346d3a037782e571b0.jpg;https://sg-test-11.slatic.net/p/42dc5d9ce4d2f793b7b55094f338f6c8.jpg;https://sg-test-11.slatic.net/p/0a99d07c4a70514b6d28bc01de98997c.jpg;https://sg-test-11.slatic.net/p/a565ffad098a6b7af956ec7617ec7fef.jpg;https://sg-test-11.slatic.net/p/c518e7109ee29b3d72fce2fbd6a4b5e9.jpg;https://sg-test-11.slatic.net/p/5e0b1d3cd63de40983a0bcc42f847994.jpg;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77244/9.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77244/10.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77244/11.png,,
,77256,,,"lego-speed-champions-77256-time-machine-from-back-to-the-future-(357-pieces),-building-blocks-77256",NEW,"LEGO Speed Champions 77256 Time Machine from Back to the Future (357 pieces), Building Blocks","LEGO® Speed Champions Time Machine from Back to the Future (77256) model car kit lets kids ages 9 and up build, display and recreate action from the iconic movie franchise. This brick-built toy car includes many of the famous details from the model seen in the popular movies.
Build this iconic car with a lightning rod and California license plate from the first movie before rebuilding it into its flying version from the second movie with Mr. Fusion, an orange license plate and sideways wheels. Both versions have rear air vents, a cockpit, the flux capacitor and time calculator.
For added play value, the playset also comes with 2 minifigure characters from the movies: Doc Brown and Marty McFly to place inside the cockpit. A great gift for kids and nostalgic adults, they can build each playset with confidence using the LEGO Builder app, which lets them zoom, rotate in 3D and track progress with easy-to-follow digital instructions. Set contains 357 pieces.

BACK TO THE FUTURE TOY CAR – LEGO® Speed Champions Time Machine from Back to the Future model car kit for boys and girls ages 9 and up to build, display and recreate movie scenes
2 MINIFIGURES – This Back to the Future toy comes with 2 characters from the movie franchise: Doc Brown and Marty McFly to place inside the cockpit and enjoy role play
2 PLAY OPTIONS – The car toy has a lightning hook from the first movie, or it can be rebuilt into flying mode with sideways wheels and Mr. Fusion from the second movie
AUTHENTIC DETAILS – Iconic model car features details from the movie version including rear air vents, cockpit, the flux capacitor, time calculator and so much more
BACK TO THE FUTURE GIFT – This Back to the Future merchandise provides a fun build-and-play experience and is a great gift idea for kids, movie fans and nostalgic adults
EXPAND THE FUN – Discover more LEGO® Speed Champions car playsets (sold separately) packed with authentic details
ICONIC CARS FOR PLAY AND DISPLAY – LEGO® Speed Champions car building kits let kids and passionate car fans build replica versions of some of the world’s most famous vehicles
DIMENSIONS – A 357-piece playset featuring a Back to the Future car model measuring over 4 in. (10 cm) high, 6.5 in. (17 cm) long and 2.5 in. (7 cm) wide

",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 9+, Speed Champions, Novelty",REPLACE,DRAFT,FALSE,MERGE,5702018068229,77256,,0.424,kg,2099.00,shopify,deny,manual,TRUE,FALSE,https://ph-live.slatic.net/p/10cfcf180224235d0f8c3360209e0d73.jpg;https://sg-test-11.slatic.net/p/211afe402171705985c5fbf288006f27.jpg;https://sg-test-11.slatic.net/p/b581505c8243b6f77e7074a9302b6993.jpg;https://sg-test-11.slatic.net/p/63ce3f8297de1eb334cea6fd04b280ea.jpg;https://sg-test-11.slatic.net/p/39a9186edd13bad8657befb17e18da38.jpg;https://sg-test-11.slatic.net/p/978d18e44e6a1d8cbd1cc5fb26bf6d2b.jpg;https://sg-test-11.slatic.net/p/7ce50c8d3668bcc77d54f67d9e6495ef.jpg;https://sg-test-11.slatic.net/p/d87ff304e0d99547bd6ea15141ecb004.jpg;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77256/9.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77256/10.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77256/11.png,,
,77241,,,"lego-speed-champions-77241-2-fast-2-furious-honda-s2000,-age-9+,-building-blocks,-2025-(300pcs)-77241",NEW,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)","Movie fans and boys and girls aged 9 and up can recreate scenes from the iconic 2 Fast 2 Furious movie with this LEGO® Speed Champions 2 Fast 2 Furious Honda S2000 (77241) car toy. This bright pink convertible replica mini car for kids features authentic design details from the real-life vehicle raced by Suki in the famous movie. This LEGO Fast and Furious car is packed with realistic features including the interior TV monitor, rear wing, grille, headlights, wheels and the distinctive anime-style graphics on the hood, sides and back of the car. The LEGO car model set also comes with a Suki character minifigure that kids can place behind the wheel to role-play amazing street races. LEGO Speed Champions sets let kids and passionate car fans build high-quality replica versions of some of the world’s most iconic vehicles. Each car toy can be created using the paper instructions or the LEGO Builder app, which guides you and your kid on an easy and intuitive building adventure. Set contains 300 pieces.

• Fast and Furious model for kids – LEGO® Speed Champions 2 Fast 2 Furious Honda S2000 convertible car model for boys and girls aged 9 and up and movie fans to build, display and stage racing action
• 1 minifigure – Pink race car toy comes with a Suki minifigure character for kids to place behind the wheel and recreate scenes from the iconic 2 Fast 2 Furious movie
• Authentic Honda and Fast and Furious details – Honda S2000 convertible race car model features interior TV monitor, rear wing, grille, wheels and distinctive anime-style graphics across the bodywork
• LEGO® Fast and Furious race car display model – After kids have raced the buildable model car, they can display it on a shelf or desk
• Fast and Furious gifts – Car model kit provides a fun build-and-play experience and is a gift idea for kids aged 9 and up, movie fans and adult car-model collectors
• A fun way to build – Let the LEGO® Builder app guide kids on an intuitive building adventure, where they can save sets, track progress and zoom in and rotate models in 3D while they build
• Iconic car models for play and display – LEGO® Speed Champions building sets let kids and passionate car fans build replica versions of some of the world’s most iconic vehicles
• Measurements– This 300-piece buildable car model measures over 1.5 in. (4 cm) high, 6.5 in. (16 cm) long and 2.5 in. (7 cm) wide",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 9+, Speed Champions, Carry Over",REPLACE,DRAFT,FALSE,MERGE,5702017836416,77241,,0.318,kg,1999.00,shopify,deny,manual,TRUE,FALSE,https://sg-test-11.slatic.net/p/691216febfeb8f96fc2a1924ededc4c2.jpg;https://sg-test-11.slatic.net/p/b4bcb004a9c35b0f0991ff0c944c9b3e.jpg;https://sg-test-11.slatic.net/p/c10aa6b5982679d720d6db8cb8e566da.jpg;https://sg-test-11.slatic.net/p/947cdd4828701a08f98b4e81a6bbaf9e.jpg;https://sg-test-11.slatic.net/p/b306b829390ac973a2565ae8b16612f8.jpg;https://sg-test-11.slatic.net/p/93f0f6a569f1740047ae9aa6868945b3.jpg;https://sg-test-11.slatic.net/p/29f6090eaa305b744e3a33178ca0cec8.jpg;https://sg-test-11.slatic.net/p/cbd22e9e48f32f54fce9ef95393e6032.jpg;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77241/9.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77241/10.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77241/11.png,,
,77252,,,"lego-speed-champions-77252-apxgp-team-race-car-from-f1-the-movie-(268-pieces),-building-blocks-77252",NEW,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks","Boys and girls ages 10 and up will be thrilled to build, display and race this LEGO® Speed Champions APXGP Team Race Car from F1® The Movie (77252). This brick-built model car kit includes many of the same design details from the version seen in the 2025 movie.
This F1 toy car features design details from the movie car including its black and gold livery, sponsor stickers and wider rear tires imprinted with ‘Pirelli’. The race car set also comes with 2 F1 driver minifigure characters from the movie: Sonny Hayes and Joshua Pearce, each with individual helmets featuring their signature, a wig and a wrench, which can also be used to apply stickers and separate bricks.
LEGO Speed Champions building sets make great gifts for kids and car fans who can build replicas of some of the world’s most iconic vehicles. They can create each playset with confidence using the LEGO Builder app – zoom, rotate in 3D and track progress with easy-to-follow digital instructions. Set contains 268 pieces.

F1® THE MOVIE TOY CAR – LEGO® Speed Champions APXGP Team Race Car from F1® The Movie model car kit (77252) for boys and girls ages 10 plus to build, display and use to recreate movie scenes
2 F1® DRIVER MINIFIGURES – Race car model kit with 2 minifigure characters from F1® The Movie: Sonny Hayes and Joshua Pearce, who both come with helmets featuring their signatures
AUTHENTIC DETAILS – F1® toy car features design details from the movie car including its black and gold livery, sponsor stickers and wider rear tires imprinted with ‘Pirelli’
TEEN ROOM DÉCOR – After boys and girls have enjoyed a rewarding build, they can proudly display this Formula 1® car in their room on a shelf, desk or bedside table
FORMULA 1® GIFT – This F1® gift provides a fun build-and-play experience and is a gift idea for kids and fans of F1 and movies
EXPAND THE CAR FUN – Discover more LEGO® Speed Champions car playsets (sold separately) packed with authentic details
ICONIC CARS FOR PLAY AND DISPLAY – LEGO® Speed Champions car building kits let kids and passionate car fans build replica versions of some of the world’s most famous vehicles
DIMENSIONS – 268-piece playset featuring an F1® car toy measuring over 1.5 in. (4 cm) high, 8 in. (20 cm) long and 3 in. (7 cm) wide

",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 10+, Speed Champions, Novelty",REPLACE,DRAFT,FALSE,MERGE,5702018068175,77252,,0.331,kg,2099.00,shopify,deny,manual,TRUE,FALSE,https://ph-live.slatic.net/p/74b298fc5a6a197c72e0d8721310f8c4.jpg;https://ph-live.slatic.net/p/b51fc8345ab797f14bb0bd2e9a0500ef.jpg;https://ph-live.slatic.net/p/7ec3d0d7d439cfe8ee6880e818b891ad.jpg;https://ph-live.slatic.net/p/c32f6a010b05fd90645b8595359de3c3.jpg;https://ph-live.slatic.net/p/5cd81b28e1aa44bf1bc24db225da1950.jpg;https://ph-live.slatic.net/p/d6dad62daeac6dcffa8a1df346e66f0b.jpg;https://ph-live.slatic.net/p/78bcc8bbea575894415e55c88faa41a1.jpg;https://ph-live.slatic.net/p/f859982f2461bcac478104192cfd0243.jpg;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77252/9.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77252/10.png;https://etaily-files.s3.amazonaws.com/Marketplace-Images/Titan/2026/march/77252/11.png,,
